brand_name,generic_name,drug_type,manufacturer,total_spending_2023,total_claims_2023,total_beneficiaries_2023,avg_spending_per_claim_2023,avg_spending_per_unit_2023,cost_per_beneficiary_2023,claims_per_beneficiary_2023
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Padagis,9692386.68,19647,10616.0,493.32654756,3.7121225213,912.9979917106255,1.8506970610399398
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Sola Pharmaceut,325846.64,274,172.0,1189.2213139,7.70323026,1894.4572093023257,1.5930232558139534
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Encube Ethicals,58096196.47,1485134,681024.0,39.118487941,0.2460708016,85.3071205566911,2.180736655389531
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Ipg Pharmaceuti,18692.68,45,25.0,415.39288889,2.6484402116,747.7072000000001,1.8
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,"Cipla USA, Inc.",118167396.64,3059921,1421461.0,38.617793283,0.2396076511,83.1309453020519,2.152659130289188
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Exelan Pharmace,665784.25,117078,58655.0,5.6866725602,0.0436606629,11.350852442247037,1.9960446679737447
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Carlsbad Tech,13816494.6,866942,320892.0,15.937046077,0.1885392045,43.056525560001496,2.701662864764469
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Lupin Pharmaceu,63184182.75,39316,15175.0,1607.0857348,10.405273069,4163.702322899506,2.590840197693575
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Glenmark Pharma,1261639.86,2900,1588.0,435.04822759,3.7128895232,794.4835390428212,1.8261964735516374
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Aurobindo Pharm,6998786.97,4302,2563.0,1626.8681939,10.75353387,2730.701119781506,1.6785017557549746
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Advagen Pharma,572063.41,32016,29358.0,17.868047539,0.2295496299,19.485775938415426,1.09053750255467
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Bausch & Lomb I,1693343.5,131147,86749.0,12.911797449,2.2164689636,19.52003481308142,1.5117984068980623
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Bluepoint Labor,3058561.92,163466,55390.0,18.710691642,0.2699787675,55.21866618523199,2.951182523921285
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Avkare*,62578.97,1846,878.0,33.899767064,0.2441848908,71.27445330296128,2.10250569476082
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Alembic Pharmac,16293896.59,14279,7475.0,1141.1090826,7.5428295574,2179.7854969899668,1.9102341137123746
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Apotex Corp,22597835.6,13178,6443.0,1714.8152679,12.07226955,3507.3468260127274,2.0453205028713333
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Actavis/Teva*,1039750.38,25681,13248.0,40.48714536,0.44663988,78.48357336956522,1.9384812801932367
DICLOFENAC SODIUM*,DICLOFENAC SODIUM,Brand,Amneal Pharmace,37056713.2,598082,328629.0,61.959251741,0.424858137,112.7615432600288,1.8199306817109873
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Overall,7273801.37,36306,11137.0,200.34708781,2.1472534143,653.1203528777947,3.2599443297117716
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Greenstone LLC.,1723840.13,9085,3582.0,189.74574904,1.9563020514,481.25073422668896,2.536292573981016
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Nivagen Pharmac,17907.91,85,49.0,210.68129412,2.7203146586,365.46755102040817,1.7346938775510203
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Amneal Pharmace,2199193.92,8763,3302.0,250.96358781,2.5070704761,666.0187522713506,2.6538461538461537
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Eagle Pharmaceu,1110.17,13,,85.397692308,1.8902115385,,
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Bluepoint Labor,258620.78,1700,509.0,152.12987059,2.0764168368,508.09583497053046,3.3398821218074657
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,"Micro Labs USA,",1618670.48,9282,3238.0,174.38811463,2.0397338276,499.8982334774552,2.866584311303274
DICLOFENAC SODIUM-MISOPROSTOL,DICLOFENAC SODIUM/MISOPROSTOL,Brand,Actavis/Teva,1454457.98,7378,2953.0,197.13445107,2.1004611325,492.53571960717915,2.4984761259735864
DICLOXACILLIN SODIUM,DICLOXACILLIN SODIUM,Generic,Overall,1246311.18,22950,16180.0,54.305498039,1.0505078967,77.02788504326328,1.4184177997527811
DICLOXACILLIN SODIUM,DICLOXACILLIN SODIUM,Generic,Teva USA,786995.65,14061,10006.0,55.970105256,1.0229298284,78.65237357585448,1.4052568458924646
DICLOXACILLIN SODIUM,DICLOXACILLIN SODIUM,Generic,Sandoz,2489.7,69,47.0,36.082608696,0.7330174812,52.97234042553191,1.4680851063829787
DICLOXACILLIN SODIUM,DICLOXACILLIN SODIUM,Generic,Aurobindo Pharm,456825.83,8820,6653.0,51.794311791,1.0969571095,68.66463700586202,1.325717721328724
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Overall,53400014.93,2338381,887927.0,22.836319201,0.2126061389,60.1400958975231,2.6335284319544288
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Qualitest/Par P,184582.95,2738,1555.0,67.415248356,0.1763559452,118.70286173633441,1.7607717041800643
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Slate Run Pharm,6359.08,14,,454.22,16.058282828,,
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,West-Ward/Hikma*,15156168.9,595877,303066.0,25.435062773,0.2176573453,50.00946625487518,1.9661624860591422
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Hikma Pharmaceu,2451323.76,95775,60284.0,25.594609867,0.1872026477,40.662924822506795,1.5887300112799416
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,TWI Pharmaceuti,2597544.57,136697,83681.0,19.00220612,0.1666172191,31.04103165593145,1.6335488342634528
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Upsher-Smith La,4119803.12,164504,93721.0,25.043786899,0.2509614092,43.95816433883548,1.7552522913754656
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Mylan,85840.12,6622,3614.0,12.962869224,0.1675537268,23.752108467072496,1.8323187603763142
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Marlex Pharm.,22530.65,1516,1077.0,14.861906332,0.1335925456,20.919823584029714,1.4076137418755803
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Lannett Co. Inc,15700814.2,752422,340223.0,20.86703233,0.2106665293,46.148597243572596,2.2115553622183097
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,"Entera Health,",636.21,19,16.0,33.484736842,0.1961189889,39.763125,1.1875
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Chartwell Rx Ll,17180.26,541,461.0,31.756487985,0.2930300751,37.267375271149675,1.17353579175705
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Major Pharmaceu,18872.48,1053,776.0,17.922583096,0.2622020253,24.32020618556701,1.356958762886598
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Aurobindo Pharm,124604.11,5906,5162.0,21.097885201,0.2303034062,24.138727237504842,1.1441301820999612
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Novitium/Ani Ph,246996.64,2895,1385.0,85.318355786,0.1893835214,178.33692418772563,2.0902527075812274
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Advagen Pharma,1247950.62,43326,24008.0,28.80373494,0.2627133107,51.980615628123964,1.8046484505164946
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,"Gsms, Inc.",98.82,15,,6.588,0.1266923077,,
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,AHP,4207.72,237,194.0,17.754092827,0.181730666,21.689278350515465,1.2216494845360826
DICYCLOMINE HCL*,DICYCLOMINE HCL,Brand,Actavis/Teva,11414500.72,528224,270872.0,21.609205034,0.210447898,42.139832540831094,1.9500871260226231
DIFFERIN,ADAPALENE,Brand,Overall,93764.25,278,137.0,337.28147482,6.5799198725,684.4105839416059,2.0291970802919708
DIFFERIN,ADAPALENE,Brand,Galderma Labora,93764.25,278,137.0,337.28147482,6.5799198725,684.4105839416059,2.0291970802919708
DIFICID,FIDAXOMICIN,Brand,Overall,127162102.64,28662,21562.0,4436.6095402,244.78398259,5897.509629904462,1.3292829978666172
DIFICID,FIDAXOMICIN,Brand,Merck Sharp & D,127162102.64,28662,21562.0,4436.6095402,244.78398259,5897.509629904462,1.3292829978666172
DIFLORASONE DIACETATE,DIFLORASONE DIACETATE,Generic,Overall,15072626.06,19057,6653.0,790.92333841,9.432479808,2265.538262437998,2.8644220652337293
DIFLORASONE DIACETATE,DIFLORASONE DIACETATE,Generic,Rising Pharm,6588402.24,8306,2784.0,793.20999759,10.632335593,2366.5237931034485,2.983477011494253
DIFLORASONE DIACETATE,DIFLORASONE DIACETATE,Generic,Taro Pharm USA,5947604.43,8401,3621.0,707.96386502,8.4419319996,1642.5309113504557,2.32007732670533
DIFLORASONE DIACETATE,DIFLORASONE DIACETATE,Generic,Innovida Pharma,10977.99,13,,844.46076923,10.762735294,,
DIFLORASONE DIACETATE,DIFLORASONE DIACETATE,Generic,Emerald Therape,2525641.4,2337,1178.0,1080.7194694,8.7214385856,2144.0079796264854,1.9838709677419355
DIFLUCAN,FLUCONAZOLE,Brand,Overall,229457.48,483,279.0,475.06724638,36.887374863,822.4282437275986,1.7311827956989247
DIFLUCAN,FLUCONAZOLE,Brand,Pfizer US Pharm,229457.48,483,279.0,475.06724638,36.887374863,822.4282437275986,1.7311827956989247
DIFLUNISAL,DIFLUNISAL,Generic,Overall,859181.17,9240,3325.0,92.984975108,1.0659086869,258.40035187969926,2.778947368421053
DIFLUNISAL,DIFLUNISAL,Generic,Heritage Pharma,606692.54,6603,2522.0,91.881347872,1.0499444303,240.5600872323553,2.618160190325139
DIFLUNISAL,DIFLUNISAL,Generic,Rising Pharm,3666.2,46,24.0,79.7,1.1780848329,152.75833333333333,1.9166666666666667
DIFLUNISAL,DIFLUNISAL,Generic,Teva USA,248822.43,2591,1017.0,96.033357777,1.1046010388,244.66315634218287,2.5476892822025565
DIFLUPREDNATE,DIFLUPREDNATE,Generic,Overall,21536112.91,142706,69636.0,150.91245575,26.785826666,309.2669439657648,2.0493135734390258
DIFLUPREDNATE,DIFLUPREDNATE,Generic,Sandoz,956581.61,7095,5145.0,134.82475123,24.545985733,185.92451117589894,1.379008746355685
DIFLUPREDNATE,DIFLUPREDNATE,Generic,Amneal Pharmace,17340498.11,113140,58031.0,153.26584859,27.106442002,298.81439420309835,1.949647602143682
DIFLUPREDNATE,DIFLUPREDNATE,Generic,"Cipla USA, Inc.",205468.5,1418,784.0,144.90021157,27.505823293,262.0771683673469,1.808673469387755
DIFLUPREDNATE,DIFLUPREDNATE,Generic,Exelan Pharmace,3819.31,107,75.0,35.694485981,6.8201964286,50.92413333333333,1.4266666666666667
DIFLUPREDNATE,DIFLUPREDNATE,Generic,Dr.Reddy'S Lab,3029745.38,20946,12931.0,144.64553519,25.865967003,234.30093418915783,1.6198283195421854
DIGITEK,DIGOXIN,Brand,Overall,789.97,23,17.0,34.346521739,0.7431514581,46.468823529411765,1.3529411764705883
DIGITEK,DIGOXIN,Brand,Mylan,789.97,23,17.0,34.346521739,0.7431514581,46.468823529411765,1.3529411764705883
DIGOXIN*,DIGOXIN,Brand,Overall,49740188.56,1675559,392747.0,29.685727903,0.5408366706,126.64689624618394,4.266255375598031
DIGOXIN*,DIGOXIN,Brand,Sun Pharmaceuti,6337515.72,217513,87579.0,29.136261833,0.5705623913,72.36341725756174,2.4836205026319096
DIGOXIN*,DIGOXIN,Brand,West-Ward/Hikma*,11875698.76,428008,113972.0,27.746441095,0.5773138387,104.19838872705577,3.7553785140209874
DIGOXIN*,DIGOXIN,Brand,Vistapharm/Pai,87490.86,659,184.0,132.76306525,1.7513408666,475.4938043478261,3.5815217391304346
DIGOXIN*,DIGOXIN,Brand,Novitium/Ani Ph,15529422.13,413809,137183.0,37.527995114,0.6276536428,113.20223446053812,3.0164743444887487
DIGOXIN*,DIGOXIN,Brand,Oliva Therapeut,14005.68,508,285.0,27.57023622,0.7714495196,49.142736842105265,1.7824561403508772
DIGOXIN*,DIGOXIN,Brand,Marlex Pharm.,26256.25,1807,889.0,14.530298838,0.3112629307,29.53458942632171,2.032620922384702
DIGOXIN*,DIGOXIN,Brand,Major Pharmaceu,21770.25,1122,369.0,19.403074866,0.7330537611,58.9979674796748,3.040650406504065
DIGOXIN*,DIGOXIN,Brand,Aurobindo Pharm,3780213.82,98852,36629.0,38.241146563,0.7744262663,103.20275792404925,2.6987359742280708
DIGOXIN*,DIGOXIN,Brand,Amneal Pharmace,8381439.73,390527,117903.0,21.461870063,0.3067228723,71.0875866602207,3.3122736486773023
DIGOXIN*,DIGOXIN,Brand,Northstar Rx Ll,3642758.39,122331,33463.0,29.77788451,0.6167498103,108.85928906553507,3.6557092908585602
DIGOXIN*,DIGOXIN,Brand,Amici Pharmaceu,40349.22,260,85.0,155.18930769,1.8253848764,474.69670588235294,3.0588235294117645
DIGOXIN*,DIGOXIN,Brand,Impax/Amneal,3267.75,163,68.0,20.047546012,0.5215207736,48.05514705882353,2.3970588235294117
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Overall,35507527.78,17337,3239.0,2048.0779708,238.58836267,10962.496999073788,5.352577956159308
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,West-Ward/Hikma,361972.34,290,127.0,1248.1804828,108.96217339,2850.1759055118114,2.283464566929134
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Provepharm Inc.,235319.78,303,130.0,776.63293729,65.786910819,1810.1521538461539,2.330769230769231
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Oceanside Pharm,16068487.81,7645,1915.0,2101.8296678,244.00910846,8390.855253263708,3.9921671018276763
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Exelan Pharmace,24311.87,64,36.0,379.87296875,47.484121094,675.3297222222222,1.7777777777777777
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Apollo/Provepha,53966.17,53,38.0,1018.2296226,115.06646055,1420.1623684210526,1.394736842105263
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Advagen Pharma,64692.95,101,67.0,640.52425743,85.572685185,965.5664179104477,1.507462686567164
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Leucadia/Hikma,4771358.96,2307,897.0,2068.2093455,245.15023172,5319.240758082497,2.57190635451505
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Perrigo/Padagis,823245.57,660,223.0,1247.3417727,96.500477084,3691.6841704035874,2.9596412556053813
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,"Cipla USA, Inc.",13082932.7,5900,1625.0,2217.4462203,266.11339219,8051.035507692307,3.6307692307692307
DIHYDROERGOTAMINE MESYLATE*,DIHYDROERGOTAMINE MESYLATE,Brand,Amneal Pharmace,21239.63,14,,1517.1164286,165.93460938,,
DILANTIN,PHENYTOIN,Brand,Overall,1543306.24,8170,1348.0,188.89917258,1.5416096985,1144.8859347181008,6.060830860534125
DILANTIN,PHENYTOIN,Brand,Pfizer/Viatris,1543306.24,8170,1348.0,188.89917258,1.5416096985,1144.8859347181008,6.060830860534125
DILANTIN,PHENYTOIN SODIUM EXTENDED,Brand,Overall,30192150.48,125230,19752.0,241.09359163,1.606805274,1528.5616889428918,6.3401174564601055
DILANTIN,PHENYTOIN SODIUM EXTENDED,Brand,Pfizer/Viatris,30192150.48,125230,19752.0,241.09359163,1.606805274,1528.5616889428918,6.3401174564601055
DILANTIN-125,PHENYTOIN,Brand,Overall,186395.6,535,73.0,348.40299065,0.8264011244,2553.364383561644,7.328767123287672
DILANTIN-125,PHENYTOIN,Brand,Pfizer/Viatris,186395.6,535,73.0,348.40299065,0.8264011244,2553.364383561644,7.328767123287672
DILAUDID,HYDROMORPHONE HCL,Brand,Overall,905514.22,1389,183.0,651.91808495,4.656153602,4948.165136612021,7.590163934426229
DILAUDID,HYDROMORPHONE HCL,Brand,Rhodes Pharmace,905514.22,1389,183.0,651.91808495,4.656153602,4948.165136612021,7.590163934426229
DILAUDID,HYDROMORPHONE HCL/PF,Brand,Overall,1809.2,23,,78.660869565,4.6172008201,,
DILAUDID,HYDROMORPHONE HCL/PF,Brand,Fresenius Kabi,1809.2,23,,78.660869565,4.6172008201,,
DILT-XR,DILTIAZEM HCL,Brand,Overall,14808173.54,314449,106695.0,47.092449141,0.6343363734,138.789760907259,2.947176531233891
DILT-XR,DILTIAZEM HCL,Brand,Apotex Corp,14808173.54,314449,106695.0,47.092449141,0.6343363734,138.789760907259,2.947176531233891
DILTIAZEM 12HR ER,DILTIAZEM HCL,Brand,Overall,34412466.85,171052,50070.0,201.18131825,2.1257331613,687.2871350109847,3.41625723986419
DILTIAZEM 12HR ER,DILTIAZEM HCL,Brand,Northstar Rx Ll,2687661.15,12399,4310.0,216.76434793,2.6223521607,623.5872737819026,2.876798143851508
DILTIAZEM 12HR ER,DILTIAZEM HCL,Brand,Mayne Pharma In,3541317.62,13351,5331.0,265.24736874,2.8242272218,664.2876796098293,2.504408178578128
DILTIAZEM 12HR ER,DILTIAZEM HCL,Brand,Mylan Instituti,124300.94,700,307.0,177.57277143,2.7769006721,404.88905537459283,2.2801302931596092
DILTIAZEM 12HR ER,DILTIAZEM HCL,Brand,Mylan,14798131.16,76734,28859.0,192.84972972,1.859726158,512.7735250701687,2.658927890779306
DILTIAZEM 12HR ER,DILTIAZEM HCL,Brand,Glenmark Pharma,13261055.98,67868,24659.0,195.39482495,2.1916374307,537.7775246360355,2.7522608378279734
DILTIAZEM 24HR ER,DILTIAZEM HCL,Brand,Overall,22865894.74,567437,163220.0,40.29679901,0.5963017966,140.0924809459625,3.4765163582894254
DILTIAZEM 24HR ER,DILTIAZEM HCL,Brand,Oceanside Pharm,19912272.43,495455,151544.0,40.189870785,0.5905472371,131.39598024336166,3.2693805099509055
DILTIAZEM 24HR ER,DILTIAZEM HCL,Brand,Puracap Laborat,2602.98,80,33.0,32.53725,0.7300303496,78.87818181818182,2.4242424242424243
DILTIAZEM 24HR ER,DILTIAZEM HCL,Brand,Sun Pharma Glob,2951019.33,71902,40652.0,41.042242636,0.635805941,72.59222990258782,1.7687198661812458
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Overall,157172184.57,3821477,965356.0,41.128648575,0.5663888897,162.81266659139217,3.958619410870187
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Oceanside Pharm,7992107.44,149647,75190.0,53.406399326,0.7507105317,106.29215906370528,1.9902513632131933
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Major Pharmaceu,14113.07,740,307.0,19.071716216,0.4898556184,45.970912052117264,2.41042345276873
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Avkare,1707.06,65,28.0,26.262461538,0.6484379514,60.96642857142857,2.3214285714285716
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,"Gsms, Inc.",207.32,20,,10.366,0.3410147774,,
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,AHP,1790.47,105,63.0,17.052095238,0.5721603566,28.42015873015873,1.6666666666666667
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Ingenus Pharmac,67985555.48,1434085,480591.0,47.406921821,0.6518021765,141.46239833871215,2.9840030296031346
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Mckesson Packag,919.11,130,18.0,7.0700769231,0.4976231727,51.06166666666667,7.222222222222222
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Actavis/Teva,389860.79,2690,985.0,144.92966171,2.9577033199,395.7977563451776,2.730964467005076
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Par Pharm.,3601257.54,138436,60107.0,26.013880349,0.4753530114,59.914112166636166,2.303159365797661
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Zydus Pharmaceu,10592544.95,218033,95194.0,48.582301532,0.6703194548,111.27324148580792,2.2904069584217495
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,TWI Pharmaceuti,50502626.86,1464982,430095.0,34.473206401,0.4630838714,117.42202736604703,3.406182355061091
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Sun Pharma Glob,367025.41,4765,1942.0,77.025269675,1.4781746783,188.99351699279092,2.453656024716787
DILTIAZEM 24HR ER (CD),DILTIAZEM HCL,Brand,Sun Pharmaceuti,15722469.07,407779,189639.0,38.556348095,0.5185592945,82.90736119680024,2.1502908157077396
DILTIAZEM 24HR ER (LA),DILTIAZEM HCL,Brand,Overall,14946890.59,119068,39196.0,125.53238981,2.1885187445,381.33714128992756,3.037758954995408
DILTIAZEM 24HR ER (LA),DILTIAZEM HCL,Brand,Oceanside Pharm,11807104.45,93709,29931.0,125.9975504,2.2550315094,394.47744646019174,3.1308342521131935
DILTIAZEM 24HR ER (LA),DILTIAZEM HCL,Brand,"Cipla USA, Inc.",602760.01,4075,3326.0,147.91656687,2.1115368356,181.22670174383643,1.225195429945881
DILTIAZEM 24HR ER (LA),DILTIAZEM HCL,Brand,Slate Run Pharm,2537026.13,21284,10975.0,119.19874695,1.9104157843,231.16411207289292,1.9393166287015946
DILTIAZEM 24HR ER (XR),DILTIAZEM HCL,Brand,Overall,13028279.43,261904,91898.0,49.744484353,0.6409422458,141.76891151058783,2.849942327362946
DILTIAZEM 24HR ER (XR),DILTIAZEM HCL,Brand,Accord Healthca,8032608.43,166433,63528.0,48.263315749,0.6209822747,126.44201659110942,2.6198369223019773
DILTIAZEM 24HR ER (XR),DILTIAZEM HCL,Brand,Slate Run Pharm,2661054.72,47012,19380.0,56.603733515,0.6580068652,137.3093250773994,2.425799793601651
DILTIAZEM 24HR ER (XR),DILTIAZEM HCL,Brand,Northstar Rx Ll,2334616.28,48459,16105.0,48.177145216,0.6929399342,144.96220304253336,3.0089413225706303
DILTIAZEM HCL*,DILTIAZEM HCL,Brand,Overall,25260605.07,720283,197018.0,35.070389097,0.3198129866,128.21470662579054,3.6559248393547796
DILTIAZEM HCL*,DILTIAZEM HCL,Brand,Edenbridge Phar,21582.88,643,189.0,33.565909798,0.432791011,114.19513227513228,3.4021164021164023
DILTIAZEM HCL*,DILTIAZEM HCL,Brand,Teva USA,14347635.24,421652,134980.0,34.027195982,0.3050583276,106.29452689287302,3.1238109349533265
DILTIAZEM HCL*,DILTIAZEM HCL,Brand,Oceanside Pharm,7397989.5,215118,67227.0,34.390378769,0.3287677921,110.04491498951315,3.1998750502030435
DILTIAZEM HCL*,DILTIAZEM HCL,Brand,Sciegen Pharmac,3493134.98,82859,39123.0,42.157580709,0.3695692173,89.28596937862638,2.117910180712113
DILTIAZEM HCL*,DILTIAZEM HCL,Brand,AHP,262.47,11,,23.860909091,9.3739285714,,
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Overall,104184475.0,63388,7901.0,1643.5993406,25.559414534,13186.239083660295,8.022781926338439
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Camber Pharmace,7823103.54,4402,1161.0,1777.1702726,28.961345916,6738.245943152455,3.7915590008613265
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Dr.Reddy'S Lab,14456929.57,9874,1975.0,1464.1411353,22.396037743,7319.964339240507,4.999493670886076
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Amneal Pharmace,10435607.32,12506,2217.0,834.44805054,13.095930568,4707.084943617501,5.640956247180875
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Mylan,19556384.21,8163,1638.0,2395.7349271,35.73797108,11939.1844993895,4.983516483516484
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,TWI Pharmaceuti,435252.85,359,91.0,1212.4034819,19.985258859,4782.998351648352,3.9450549450549453
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,"Cipla USA, Inc.",29029552.4,14312,2746.0,2028.3365288,31.693161598,10571.577713037144,5.211944646758922
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Solco Healthcar,9306301.39,3924,1361.0,2371.6364399,35.256012933,6837.840844966937,2.8831741366642176
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Aurobindo Pharm,621169.86,339,240.0,1832.359469,27.35581972,2588.20775,1.4125
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Teva USA,65082.64,32,,2033.8325,32.870020202,,
DIMETHYL FUMARATE,DIMETHYL FUMARATE,Generic,Accord Healthca,12455091.22,9477,2122.0,1314.2440878,21.79907001,5869.505758718191,4.466069745523091
DIOVAN,VALSARTAN,Brand,Overall,23819425.61,29222,6468.0,815.11962254,10.086670094,3682.6570207173777,4.517934446505875
DIOVAN,VALSARTAN,Brand,Novartis,23819425.61,29222,6468.0,815.11962254,10.086670094,3682.6570207173777,4.517934446505875
DIOVAN HCT,VALSARTAN/HYDROCHLOROTHIAZIDE,Brand,Overall,7652064.14,8763,1990.0,873.22425425,12.377710859,3845.2583618090453,4.403517587939699
DIOVAN HCT,VALSARTAN/HYDROCHLOROTHIAZIDE,Brand,Novartis,7652064.14,8763,1990.0,873.22425425,12.377710859,3845.2583618090453,4.403517587939699
DIPENTUM,OLSALAZINE SODIUM,Brand,Overall,2854711.54,1408,215.0,2027.4939915,14.367738224,13277.728093023255,6.5488372093023255
DIPENTUM,OLSALAZINE SODIUM,Brand,Meda/Mylan Spec,2854711.54,1408,215.0,2027.4939915,14.367738224,13277.728093023255,6.5488372093023255
